word,pos,wl,freq_per_million
armour,nn1-vvb,6,1.470906866
armoury,nn1,7,2.106071195
armpits,nn2,7,1.181182787
armstrong,np0,9,9.260027317
arnie,np0,5,1.170039553
arnold,np0,6,11.1655203
aroma,nn1,5,3.164678409
aromatherapy,nn1,12,1.493193334
arousal,nn1,7,3.766413036
arran,np0,5,1.04746398
arrangement,nn1,11,35.00089748
arrangements,nn2,12,61.55522371
array,nn1,5,12.45813543
arrays,nn2,6,1.370617762
arrears,nn2,7,4.813877017
arrears,nn2-vvz,7,1.314901593
arrest,nn1,6,16.06854319
arrest,nn1-vvb,6,2.529514081
arrests,nn2,7,5.293036072
arrival,nn1,7,37.99842738
arrivals,nn2,8,4.033850648
arrogance,nn1,9,5.348752241
arrow,nn1,5,10.78665035
arrows,nn2,6,6.240210948
arsenal,nn1,7,1.515479802
arsenal,nn1-np0,7,4.200999156
arsenal,np0,7,8.925730302
arsenic,nn1,7,1.582339205
arson,nn1,5,3.008673135
artai,np0,5,1.983495623
artefact,nn1,8,2.507227613
artefacts,nn2,9,4.836163484
artefacts,nn2-vvz,9,1.236898956
artemis,np0,7,3.39868632
arteries,nn2,8,2.384652041
artery,nn1,6,3.320683683
arthritis,nn1,9,4.256715325
arthur,np0,6,28.54896509
article,nn1,7,71.98529057
articles,nn2,8,31.98108111
articulation,nn1,12,3.666123932
artificial,np0,10,1.092036916
artillery,nn1,9,7.376820799
artisan,nn1,7,1.593482438
artisans,nn2,8,2.507227613
artist,nn1,6,44.09377629
artistry,nn1,8,1.058607214
artists,nn2,7,44.43921653
artwork,nn1,7,3.142391941
arundel,np0,7,1.437477165
asbestos,nn1,8,3.242681046
ascendancy,nn1,10,2.139500896
ascent,nn1,6,5.560473684
ascii,nn1,5,1.515479802
ascites,nn2,7,1.259185423
ascot,nn1-np0,5,1.994638856
ascot,np0,5,1.314901593
ashby,np0,5,1.002891045
ashdown,nn1-np0,7,1.894349752
ashdown,np0,7,4.111853285
ashes,nn2,5,4.100710051
ashes,np0,5,1.292615125
ashford,np0,7,1.214612488
ashley,np0,6,11.02065826
ashton,np0,6,4.279001793
ashtray,nn1,7,1.927779453
ashworth,np0,8,1.649198608
asians,nn2,6,3.242681046
asking,nn1,6,1.136609851
asking,nn1-vvg,6,5.348752241
asparagus,nn1,9,1.114323384
aspect,nn1,6,45.70954519
aspects,nn2,7,77.84663157
aspiration,nn1,10,3.186964877
aspirations,nn2,11,10.4412101
aspirin,nn0,7,3.242681046
asquith,np0,7,3.064389305
assad,np0,5,1.270328657
assailant,nn1,9,1.515479802
assailants,nn2,10,1.036320747
assassin,nn1,8,3.298397215
assassination,nn1,13,6.240210948
assassins,nn2,9,1.704914777
assault,nn1,7,20.73755817
assault,nn1-vvb,7,2.462654678
assaults,nn2,8,3.755269802
assay,nn1,5,5.014455226
assays,nn2,6,2.128357663
assemblage,nn1,10,1.77177418
assemblages,nn2,11,1.136609851
assemblages,nn2-vvz,11,1.537766269
assemblies,nn2,10,5.449041345
assembly,nn1,8,56.62991435
assent,nn1,6,4.134139753
assertion,nn1,9,9.115165277
assertions,nn2,10,3.086675772
assertiveness,nn1,13,1.33718806
assessment,nn1,10,67.33856207
assessment,nn1-np0,10,3.933561544
assessments,nn2,11,11.7895414
assessor,nn1,8,1.682628309
assessors,nn2,9,2.808094926
asset,nn1,5,17.92946324
asset,nn1-vvb,5,2.640946419
assets,nn2,6,38.97903196
assets,nn2-vvz,6,6.730513236
assignee,nn1,8,1.660341841
assignment,nn1,10,10.82008005
assignments,nn2,11,5.850197763
assimilation,nn1,12,3.131248708
assistance,nn1,10,46.86844151
assistant,nn1,9,14.50849045
assistants,nn2,10,7.666544879
associate,nn1,9,2.663232887
associates,nn2,10,5.727622191
associates,nn2-vvz,10,3.075532538
association,nn0,11,79.71869486
association,nn1,11,43.11317171
associations,nn2,12,21.62901687
assortment,nn1,10,2.941813732
assumption,nn1,10,32.81682364
assumptions,nn2,11,26.91090971
assurance,nn1,9,14.47506075
assurance,nn1-np0,9,2.29550617
assurance,np0,9,1.571195971
assurances,nn2,10,5.69419249
asthma,nn1,6,5.883627465
aston,np0,5,6.619080898
astonishment,nn1,12,6.039632739
astra,np0,5,1.359474528
astrology,nn1,9,1.437477165
astronomer,nn1,10,1.448620399
astronomers,nn2,11,2.496084379
astronomy,nn1,9,3.331826917
asylum,nn1,6,8.959160003
asylums,nn2,7,1.136609851
asymmetry,nn1,9,2.395795275
at&amp;t,np0,8,7.153956122
atheism,nn1,7,1.014034279
atheist,nn1,7,1.548909503
athelstan,nn1-np0,9,8.725152093
athelstan,np0,9,3.008673135
athenians,nn2,9,1.649198608
athens,np0,6,11.36609851
atherton,np0,8,1.560052737
athlete,nn1,7,3.799842738
athletes,nn2,8,5.02559846
athletico,np0,9,1.359474528
athletics,nn1,9,2.429224976
athletics,nn2,9,2.228646767
atkins,np0,6,2.696662588
atkinson,nn1-np0,8,1.504336568
atkinson,np0,8,4.613298808
atlanta,np0,7,2.830381394
atlantic,np0,8,12.66985687
atlas,nn1,5,2.73009229
atmosphere,nn1,10,51.74917793
atoms,nn2,5,9.115165277
atoms,nn2-vvz,5,1.972352389
atonement,nn1,9,1.181182787
atrocities,nn2,10,2.618659951
atrocity,nn1,8,1.10318015
atrophy,nn1,7,1.4820501
attach&eacute,nn1,13,1.281471891
attachment,nn1,10,8.51343065
attachments,nn2,11,2.050355026
attack,nn1,6,74.14707794
attack,nn1-vvb,6,11.60010642
attacker,nn1,8,6.942234679
attackers,nn2,9,3.231537812
attacks,nn2,7,21.72930598
attacks,nn2-vvz,7,11.19895
attainment,nn1,10,9.237740849
attempt,nn1,7,84.97830123
attempt,nn1-vvb,7,13.31616443
attempts,nn2,8,30.27616633
attempts,nn2-vvz,8,16.13540259
attendance,nn1,10,17.48373389
attendance,nn1-np0,10,1.014034279
attendances,nn2,11,1.560052737
attendant,nn1,9,2.952956966
attendants,nn2,10,2.507227613
attending,nn1-vvg,9,1.04746398
attention,nn1,9,146.6226708
attentions,nn2,10,3.142391941
attenuation,nn1,11,1.593482438
attic,nn1,5,5.894770699
attire,nn1,6,1.181182787
attitude,nn1,8,61.78923162
attitudes,nn2,9,51.97204261
attlee,nn1-np0,6,1.604625672
attlee,np0,6,1.548909503
attorney,nn1,8,6.931091445
attorney-general,nn1,16,2.518370847
attraction,nn1,10,15.96825409
attractions,nn2,11,9.572037864
attractiveness,nn1,14,2.919527265
attribute,nn1,9,3.788699504
attributes,nn2,10,8.825441197
attributes,nn2-vvz,10,1.738344478
attribution,nn1,11,1.872063284
attrition,nn1,9,1.092036916
aubrey,np0,6,2.128357663
auckland,np0,8,7.722261048
auction,nn1,7,13.58360204
auctioneer,nn1,10,1.827490349
auctioneers,nn2,11,1.225755722
auctions,nn2,8,1.961209155
audacity,nn1,8,1.147753085
audience,nn0,8,58.30139943
audiences,nn2,9,11.0986609
audio,nn1,5,6.763942938
audit,nn1,5,18.55348434
audit,nn1-np0,5,1.426333931
audit,nn1-vvb,5,2.306649404
auditing,nn1-vvg,8,1.04746398
audition,nn1,8,2.094927961
auditor,nn1,7,4.30128826
auditorium,nn1,10,2.195217066
auditors,nn2,8,11.83411433
audits,nn2,6,1.504336568
audrey,np0,6,2.707805822
august,np0,6,84.98944446
augusta,np0,7,1.515479802
auguste,nn1-np0,7,5.683049256
auguste,np0,7,2.206360299
augustine,np0,9,3.242681046
augustus,np0,8,4.044993882
auntie,nn1,6,2.462654678
auntie,np0,6,3.877845375
aunts,nn2,5,2.473797911
aurora,np0,6,1.348331294
auschwitz,np0,9,1.036320747
auspices,nn2,8,3.978134479
aussie,nn1-np0,6,1.292615125
aussies,nn2,7,1.04746398
austen,np0,6,3.877845375
austerity,nn1,9,4.379290897
austin,np0,6,6.095348908
australasia,np0,11,1.092036916
australia,np0,9,53.06407952
australians,nn2,11,3.63269423
austria,np0,7,13.73960732
austrians,nn2,9,1.04746398
authenticity,nn1,12,3.933561544
author,nn1,6,47.79332992
authorisation,nn1,13,2.741235523
authoritarianism,nn1,16,1.014034279
authorities,nn2,11,136.2148904
authority,nn1,9,189.8584181
authorization,nn1,13,1.526623035
authors,nn2,7,27.59064698
authorship,nn1,10,1.782917414
autobiography,nn1,13,4.457293534
autocracy,nn1,9,1.114323384
autograph,nn1,9,1.649198608
autoimmune,nn1,10,1.125466617
automation,nn1,10,4.033850648
automobile,nn1,10,2.418081742
autonomy,nn1,8,19.86838593
autopsy,nn1,7,1.158896319
autumn,nn1,6,42.46686415
auvergne,nn1-np0,8,1.4820501
auxiliaries,nn2,11,1.125466617
avail,nn1,5,2.429224976
availability,nn1,12,20.39211792
avalanche,nn1,9,1.994638856
avant-garde,nn0,11,1.504336568
avenue,nn1,6,6.106492142
avenue,np0,6,9.783759307
avenues,nn2,7,3.10896224
average,nn1,7,21.29471986
averages,nn2,8,2.741235523
aversion,nn1,8,2.161787364
avery,np0,5,1.582339205
aviation,nn1,8,10.18491573
avoidance,nn1,9,5.159317266
awakening,nn1,9,1.760630946
award,nn1,5,81.26760436
award,nn1-vvb,5,82.1702063
awards,nn2,6,21.18328752
awards,nn2-vvz,6,4.178712688
awareness,nn1,9,37.79784917
awkwardness,nn1,11,1.080893682
axons,nn2,5,1.014034279
ayatollah,np0,9,1.537766269
aycliffe,np0,8,4.000420947
aylesbury,np0,9,3.10896224
ayresome,np0,8,1.560052737
ayrshire,np0,8,4.167569454
ayrton,np0,6,1.203469254
azerbaijan,nn1-np0,10,2.640946419
babble,nn1,6,1.058607214
baberton,np0,8,1.571195971
babies,nn2,6,25.01655996
babur,nn1-np0,5,1.10318015
babur,np0,5,1.069750448
babylon,nn1-np0,7,1.203469254
bachelor,nn1,8,4.312431494
back-up,nn1,7,4.925309355
back-up,nn1-vvb,7,1.270328657
backbench,nn1,9,1.158896319
backbenchers,nn2,12,2.128357663
backbone,nn1,8,3.766413036
backdrop,nn1,8,4.546439405
backers,nn2,7,1.972352389
background,nn1,10,64.27417276
backgrounds,nn2,11,8.179133635
backing,nn1,7,19.57866185
backing,nn1-vvg,7,1.281471891
backlash,nn1,8,2.473797911
backlog,nn1,7,1.905492986
backs,nn2,5,13.20473209
backs,nn2-vvz,5,1.270328657
backside,nn1,8,2.752378757
backup,nn1,6,1.716058011
backyard,nn1,8,1.303758359
bacon,nn1,5,8.07884453
bacon,nn1-np0,5,3.175821643
bacon,np0,5,3.030959603
bacteria,nn2,8,13.65046145
bacterium,nn1,9,1.448620399
badge,nn1,5,4.267858559
badge,nn1-vvb,5,1.002891045
badger,nn1,6,2.184073832
badgers,nn2,7,2.395795275
badges,nn2,6,1.415190697
badges,nn2-vvz,6,1.158896319
badminton,nn1,9,1.448620399
baggage,nn1,7,4.033850648
baghdad,np0,7,6.07306244
bahamas,np0,7,2.117214429
bahrain,np0,7,1.794060647
bailey,nn1-np0,6,3.877845375
bailey,np0,6,6.529935027
bailiff,nn1,7,1.760630946
bailiffs,nn2,8,1.537766269
baird,np0,5,1.359474528
baker,nn1,5,1.782917414
baker,nn1-np0,5,3.064389305
baker,np0,5,19.12178926
bakers,nn2,6,1.014034279
bakery,nn1,6,2.395795275
baking,nn1,6,1.415190697
baking,nn1-vvg,6,2.228646767
balance,nn1,7,84.05341282
balance,nn1-vvb,7,2.061498259
balances,nn2,8,5.504757515
balconies,nn2,9,2.016925324
balcony,nn1,7,10.00662398
baldersdale,np0,11,1.77177418
baldwin,nn1-np0,7,2.596373484
baldwin,np0,7,8.323995675
bales,nn2,5,1.615768906
balfour,np0,7,2.629803185
balkans,nn2,7,1.738344478
ballad,nn1,6,1.961209155
ballads,nn2,7,1.392904229
ballast,nn1,7,1.259185423
ballesteros,np0,11,1.86092005
ballet,nn1,6,11.0318015
ballet,nn1-np0,6,1.615768906
ballets,nn2,7,2.629803185
balliol,np0,7,2.484941145
balloon,nn1,7,6.74165647
balloons,nn2,8,3.788699504
ballot,nn1,6,9.427175824
ballots,nn2,7,1.170039553
ballroom,nn1,8,3.064389305
balls,nn2,5,14.67563896
ballymena,np0,9,2.607516717
balmoral,nn1-np0,8,1.170039553
baltic,np0,6,1.326044826
baltimore,np0,9,1.459763632
bamboo,nn1,6,2.919527265
banana,nn1,6,4.06728035
bananas,nn2,7,3.900131842
banbridge,np0,9,1.537766269
banbury,np0,7,4.602155574
banda,np0,5,1.19232602
bandage,nn1,7,1.604625672
bandages,nn2,8,1.203469254
bandits,nn2,7,1.158896319
bands,nn2,5,24.4036821
bandwagon,nn1,9,1.760630946
bandwidth,nn1,9,1.058607214
bangkok,np0,7,4.557582639
bangladesh,np0,10,5.25960637
bangor,np0,6,6.74165647
banker,nn1,6,5.616189853
bankers,nn2,7,8.591433287
bankers,np0,7,1.04746398
banking,nn1,7,13.88446936
banking,nn1-vvg,7,8.390855078
bankruptcies,nn2,12,1.080893682
bankruptcy,nn1,10,10.46349657
banks,nn2,5,72.99932485
banks,np0,5,2.930670499
banner,nn1,6,5.671906022
banners,nn2,7,3.432116021
banquet,nn1,7,3.666123932
banter,nn1,6,1.526623035
baptism,nn1,7,4.044993882
baptists,nn2,8,1.014034279
barbados,np0,8,2.897240797
barbara,np0,7,16.93771543
barbarians,nn2,10,2.618659951
barbarism,nn1,9,1.114323384
barbarossa,np0,10,1.638055374
barbecue,nn1,8,2.997529902
barber,nn1,6,1.994638856
barber,nn1-np0,6,1.214612488
barber,np0,6,1.459763632
barbs,np0,5,1.158896319
barcelona,np0,9,8.379711844
barclay,np0,7,2.518370847
barclays,np0,8,6.630224132
bargain,nn1,7,9.549751397
bargaining,nn1,10,1.560052737
bargaining,nn1-vvg,10,5.070171395
bargains,nn2,8,2.328935872
barge,nn1,5,2.863811096
barges,nn2,6,1.62691214
barium,nn1,6,1.448620399
barker,np0,6,4.546439405
barlaston,np0,9,1.560052737
barley,nn1,6,5.137030798
barlow,nn1-np0,6,1.782917414
barlow,np0,6,2.050355026
barmaid,nn1,7,1.548909503
barman,nn1,6,4.033850648
barnard,np0,7,3.810985972
barnes,np0,6,14.26333931
barnet,np0,6,3.966991245
barnett,np0,7,4.457293534
barney,np0,6,2.373508807
barns,nn2,5,2.473797911
barnsley,np0,8,3.844415673
barometer,nn1,9,1.314901593
baron,nn1,5,3.788699504
baron,np0,5,4.479580002
baroness,np0,8,1.927779453
baronet,nn1,7,1.716058011
barons,nn2,6,4.056137116
baroque,nn1,7,6.095348908
barracks,nn0,8,5.995059803
barrage,nn1,7,3.888988608
barratt,np0,7,1.270328657
barrel,nn1,6,8.558003585
barrels,nn2,7,5.449041345
barrett,np0,7,4.568725872
barricades,nn2,10,1.292615125
barrie,np0,6,2.039211792
barrier,nn1,7,16.65913458
barriers,nn2,8,15.58938414
barrister,nn1,9,4.914166121
barristers,nn2,10,3.086675772
barrow,nn1,6,2.574087016
barrow,np0,6,2.841524628
barry,np0,5,19.18864866
barth,nn1-np0,5,1.582339205
barthes,np0,7,2.117214429
bartholomew,np0,11,2.473797911
bartlett,np0,8,1.203469254
barton,np0,6,6.206781246
basal,nn1,5,1.838633583
basalt,nn1,6,1.036320747
baseball,nn1,8,3.933561544
baseline,nn1,8,4.635585275
basement,nn1,8,8.669435924
bases,nn2,5,15.13251155
bases,nn2-vvz,5,1.816347115
basic,np0,5,3.944704778
basics,nn2,6,3.688410399
basil,nn1-np0,5,1.170039553
basil,np0,5,6.084205674
basildon,np0,8,1.716058011
basilica,nn1,8,1.560052737
basin,nn1,5,10.57492891
basin,np0,5,2.106071195
basingstoke,np0,11,2.874954329
basins,nn2,6,3.387543086
basis,nn1,5,149.8207789
baskerville,np0,11,1.092036916
basket,nn1,6,11.58896319
basket,nn1-vvb,6,1.638055374
basketball,nn1,10,1.62691214
baskets,nn2,7,3.621550996
baskets,nn2-vvz,7,1.170039553
basle,np0,5,1.069750448
basses,nn2,6,1.493193334
bassett,np0,7,1.905492986
bassist,nn1,7,1.214612488
bastard,nn1,7,12.42470573
bastards,nn2,8,4.958739057
bastion,nn1,7,1.303758359
batch,nn1,5,8.212563336
batches,nn2,7,2.094927961
bates,np0,5,5.047884927
bathroom,nn1,8,23.08878051
bathrooms,nn2,9,3.532405126
baths,nn2,5,6.162208311
bathsheba,np0,9,1.91663622
baton,nn1,5,2.106071195
batsman,nn1,7,4.546439405
batsmen,nn2,7,2.830381394
battalion,nn1,9,3.766413036
battalion,nn1-np0,9,1.437477165
battalions,nn2,10,2.139500896
batten,nn1,6,1.158896319
batteries,nn2,9,6.21792448
battersea,np0,9,2.562943782
battery,nn1,7,12.26870045
battle,nn1,6,66.44710336
battle,nn1-vvb,6,2.050355026
battlefield,nn1,11,3.63269423
battleground,nn1,12,1.069750448
battlements,nn2,11,1.370617762
battles,nn2,7,8.669435924
batty,np0,5,3.866702141
bavaria,np0,7,2.083784727
baxter,np0,6,6.641367366
bayswater,np0,9,1.002891045
bazaar,nn1,6,1.671485075
beach,nn1,5,31.92536494
beach,nn1-np0,5,3.677267166
beach,np0,5,4.914166121
beaches,nn2,7,10.07348339
beacon,nn1,6,2.362365573
beads,nn2,5,5.047884927
beads,nn2-vvz,5,1.170039553
beaker,nn1,6,1.181182787
beams,nn2,5,4.669014977
beams,nn2-vvz,5,1.849776817
beans,nn2,5,12.78128921
beard,nn1,5,8.847727665
beards,nn2,6,1.281471891
beardsley,np0,9,1.080893682
bearer,nn1,6,2.451511444
bearers,nn2,7,1.727201244
bearing,nn1,7,5.816768062
bearing,nn1-vvg,7,8.390855078
bearings,nn2,8,2.930670499
bears,nn2,5,3.142391941
bears,nn2-vvz,5,3.042102837
beast,nn1,5,8.323995675
beasts,nn2,6,3.92241831
beating,nn1,7,2.640946419
beating,nn1-vvg,7,6.986807615
beatings,nn2,8,1.080893682
beatles,nn2,7,2.9641002
beatles,np0,7,1.203469254
beaton,np0,6,1.147753085
beatrice,np0,8,3.63269423
beatrix,np0,7,2.15064413
beats,nn2,5,1.86092005
beats,nn2-vvz,5,1.671485075
beattie,np0,7,2.061498259
beatty,np0,6,2.00578209
beaumont,np0,8,2.574087016
beauties,nn2,8,2.306649404
beauty,nn1,6,45.1858132
beaver,nn1,6,1.002891045
beaverbrook,np0,11,1.314901593
beavis,np0,6,1.426333931
beccaria,np0,8,1.470906866
beckenham,np0,9,2.29550617
becker,nn1-np0,6,2.128357663
beckett,np0,7,2.462654678
becky,np0,5,3.25382428
bedclothes,nn2,10,1.704914777
bedding,nn1,7,2.986386668
bedding,nn1-vvg,7,1.381760996
bedford,np0,7,6.931091445
bedfordshire,np0,12,3.198108111
bedrock,nn1,7,1.582339205
bedroom,nn1,7,39.66991245
bedrooms,nn2,8,16.22454846
bedside,nn1,7,6.853088809
bedtime,nn1,7,2.663232887
beech,nn1,5,4.033850648
beecham,np0,7,1.816347115
beers,nn2,5,4.96988229
beethoven,np0,9,4.769304081
beetle,nn1,6,2.373508807
beetles,nn2,7,2.239790001
beggar,nn1,6,1.961209155
beggars,nn2,7,1.983495623
beginner,nn1,8,3.342970151
beginners,nn2,9,4.111853285
beginning,nn1,9,66.6588248
beginning,nn1-vvg,9,12.45813543
beginnings,nn2,10,7.945125724
behalf,nn1,6,13.01529712
behave,nn1-vvb,6,2.395795275
behaves,nn2-vvz,7,1.348331294
behaviour,nn1,9,133.2953631
behaviours,nn2,10,5.850197763
behind,nn1,6,2.117214429
beijing,np0,7,5.972773336
being,nn1,5,19.50065921
beings,nn2,6,18.43090876
beinn,np0,5,1.10318015
beirut,np0,6,7.153956122
belfast,np0,7,39.41361807
belgians,nn2,8,1.069750448
belgium,np0,7,14.66449573
belgrade,np0,8,3.621550996
belief,nn1,6,55.4598748
beliefs,nn2,7,26.38717772
belinda,np0,7,7.376820799
bella,nn1-np0,5,1.281471891
bella,np0,5,4.657871743
bellamy,nn1-np0,7,1.002891045
belle,np0,5,3.164678409
bellies,nn2,7,1.170039553
bells,nn2,5,8.825441197
bells,np0,5,1.404047463
belly,nn1,5,8.970303237
belmont,np0,7,1.660341841
belong,nn1-vvb,6,3.476688957
belonging,nn1-vvg,9,1.727201244
belongings,nn2,10,3.911275076
belongs,nn2-vvz,7,5.482471047
belts,nn2,5,3.565834827
belts,nn2-vvz,5,1.749487712
belville,np0,8,4.078423584
bench,nn1,5,17.31658538
bench,nn1-np0,5,1.816347115
bench,nn1-vvb,5,1.392904229
benches,nn2,7,4.134139753
benches,nn2-vvz,7,1.961209155
benchmark,nn1,9,1.816347115
bends,nn2,5,1.560052737
benedict,np0,8,6.028489505
benedicta,np0,9,1.170039553
benefactor,nn1,10,1.704914777
benefactors,nn2,11,1.158896319
beneficiaries,nn2,13,4.747017614
beneficiary,nn1,11,3.92241831
benefit,nn1,7,74.6596667
benefit,nn1-vvb,7,8.524573884
benefits,nn2,8,75.89656565
benefits,nn2-vvz,8,3.48783219
benevolence,nn1,11,1.24804219
bengal,np0,6,1.292615125
benin,np0,5,1.537766269
benjamin,np0,8,18.79863548
bennet,np0,6,1.002891045
bennett,np0,7,8.624862988
benny,nn1-np0,5,2.574087016
benny,np0,5,4.96988229
benson,nn1-np0,6,1.827490349
benson,np0,6,4.033850648
bentham,np0,7,2.228646767
bentley,np0,7,4.345861196
benton,np0,6,1.147753085
benzene,nn1,7,1.136609851
bequest,nn1,7,1.983495623
bequests,nn2,8,1.359474528
bereavement,nn1,11,3.621550996
beresford,np0,9,1.114323384
beret,nn1,5,1.014034279
berger,nn1-np0,6,1.894349752
berger,np0,6,1.170039553
berkeley,np0,8,6.251354181
berks,np0,5,1.259185423
berkshire,np0,9,6.853088809
berlin,np0,6,30.05330165
bermuda,np0,7,2.016925324
bernard,nn1-np0,7,3.677267166
bernard,np0,7,17.80688767
bernhard,np0,8,1.24804219
bernice,nn1-np0,7,1.805203881
bernice,np0,7,5.504757515
bernie,np0,6,3.10896224
bernstein,np0,9,1.704914777
berowne,np0,7,1.114323384
berries,nn2,7,3.409829554
berry,np0,5,3.77755627
berth,nn1,5,2.406938508
bertha,np0,6,1.805203881
bertie,np0,6,1.158896319
bertrand,np0,8,1.716058011
berwick,np0,7,3.610407763
beryl,nn1-np0,5,1.994638856
beryl,np0,5,1.270328657
bessie,np0,6,1.738344478
bethnal,np0,7,1.036320747
betrayal,nn1,8,5.315322539
betsy,nn1-np0,5,1.259185423
betty,np0,5,13.61703175
beuno,nn1-np0,5,1.749487712
bevan,nn1-np0,5,1.281471891
bevan,np0,5,1.170039553
beveridge,nn1-np0,9,1.348331294
beveridge,np0,9,2.284362936
beverley,np0,8,3.710696867
beverly,np0,7,1.738344478
bevin,np0,5,1.560052737
bewilderment,nn1,12,2.73009229
biases,nn2,6,1.158896319
bible,nn1,5,19.72352389
bibles,nn2,6,1.136609851
bibliographies,nn2,14,1.236898956
bibliography,nn1,12,3.643837464
bicarbonate,nn1,11,2.317792638
bicester,np0,8,1.493193334
bicker,np0,6,1.749487712
bicycle,nn1,7,8.569146819
bicycles,nn2,8,2.863811096
bidder,nn1,6,4.290145027
bidders,nn2,7,2.15064413
bidding,nn1,7,2.841524628
bidding,nn1-vvg,7,1.91663622
biddy,np0,5,1.415190697
bigwig,nn1-np0,6,1.782917414
bikers,nn2,6,1.014034279
bikes,nn2,5,3.989277713
bikini,nn1,6,1.459763632
bilbao,np0,6,1.170039553
billie,np0,6,1.760630946
billingham,np0,10,2.072641493
billions,nn2,8,3.420972787
bills,nn2,5,29.20641588
bills,np0,5,2.351222339
billy,np0,5,21.77387891
binding,nn1-vvg,7,2.340079105
bindings,nn2,8,1.314901593
binge,nn1,5,1.014034279
bingham,np0,7,2.9641002
bingo,nn1,5,1.905492986
binoculars,nn2,10,5.78333836
biochemistry,nn1,12,2.061498259
